"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","16200","0","0","0","1773.9","1775.3","1780.85","0","0","0","2400","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","11000","6900","6924","6900","6924","6924","6924","2","17.91","6.91","3200","100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","12000","0","0","0","6007.65","0","5931.9","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","13000","4989.85","5060.55","4907.3","4915.2","4932.5","4915.2","705","6340.21","1757.71","552350","-150","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","14000","4009.5","4066.35","3925","3930","3930","3930","31","278.92","61.92","17400","-350","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","22000","5.35","5.35","4.2","4.8","5","4.8","1123","12355.67","2.67","159550","-2250","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","23000","3.25","3.25","2.9","3.2","3.25","3.2","82","943.13",".13","37300","2200","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","24000","0","0","0","1.55","1.55","0","0","0","0","2600","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19650","6.85","8.4","5.15","7.5","6.05","7.5","14","137.6",".05","3100","-100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19700","6.15","6.3","5.5","6.15","6.2","6.15","384","3783.55","1.15","41900","11950","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19750","23.7","23.7","5.5","5.75","5.75","5.75","151","1491.6",".47","2350","-4150","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","20000","4.95","5.65","4.95","5.45","5.65","5.45","2525","25256.65","6.65","735450","10500","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","21000","5.3","6","4.75","5.2","5.1","5.2","778","8171.03","2.03","383250","-2200","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19400","8.25","8.95","7","8","7.6","8","169","1639.97",".67","13700","1050","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19450","0","0","0","369.5","0","51.85","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19500","7.75","7.85","6.95","7.65","7.5","7.65","5529","53927.82","20.07","526650","40400","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19550","0","0","0","341.7","0","43.35","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19600","0","0","0","328.4","0","39.55","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19200","11.4","11.45","9.4","10","10.05","10","1701","16338.32","8.72","161250","9850","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19250","0","0","0","430.4","0","73.15","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19300","9.6","9.6","8.35","8.85","8.85","8.85","1528","14752","6.8","113450","-2450","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19350","9","9.05","7.65","7.65","7.65","7.65","9","87.11",".04","2950","-50","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19000","18.45","19","14.3","14.8","14.7","14.8","21953","208733.04","179.54","2053600","70050","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19050","0","0","0","498.65","0","101.4","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19100","13.2","14.05","11","11.55","11.55","11.55","4511","43108.24","28.19","205250","21400","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","19150","0","0","0","463.55","0","86.3","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18750","0","0","0","615.7","0","159.95","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18800","31.55","33","22.8","23.45","23.3","23.45","15107","142212.1","206.3","717800","-66850","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18850","26.8","31.8","20","20.25","20.15","20.25","483","4557.71","5.44","22550","-600","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18900","23.95","24.35","17.3","17.95","17.7","17.95","5375","50846.96","53.21","191150","-6700","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18950","0","0","0","535.7","0","118.55","0","0","0","0","0","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18500","86.75","91.4","62.3","64.9","64","64.9","28497","264643.24","1045.99","1329800","18400","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18550","69.7","77.8","52.85","54.3","54.6","54.3","3392","31565.69","104.89","72450","18450","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18600","62.5","65.9","44.35","45.85","45.35","45.85","18319","170857.47","490.77","660250","2600","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18650","52.45","55.85","37.85","39.1","41","39.1","3821","35712.31","81.48","99050","19250","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18700","43.85","46.65","31.65","32.65","32.75","32.65","14646","137215.67","275.57","696650","-38900","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18300","153.95","162","114.65","119.2","119.2","119.2","14764","136082.37","991.77","474350","36300","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18350","131.25","142.4","99.55","102.95","103.1","102.95","1408","12999.98","81.58","36900","11350","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18400","115.65","123","85.35","88.4","89","88.4","9970","92212.96","488.96","449850","55100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18450","98.7","105.4","72.95","75.7","76","75.7","1703","15780.12","69.94","47050","8650","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18050","259.95","290","216.5","223.8","223.3","223.8","587","5370.12","72.44","27800","3350","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18100","240","262.7","192.45","201.25","201","201.25","13216","121055.12","1450.32","433150","74450","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18150","214.55","235","172","178.7","179.05","178.7","1161","10650.58","114.51","34600","8650","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18200","193.8","210","151.4","157.5","158","157.5","14329","131657.37","1263.47","676200","105600","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18250","171.2","185","133","137.95","138","137.95","1504","13834.83","110.83","38050","-2600","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17800","431.05","455.2","356","367.4","368","367.4","5816","52881.96","1119.56","281650","73050","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17850","386.95","416","326","336.15","336","336.15","947","8617.33","165.36","39100","18550","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17900","361.2","386.05","295","307.05","306","307.05","8118","73984.54","1328.44","272800","92650","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17950","330","349","267.7","277.3","280.25","277.3","1031","9410.05","156.82","32500","5250","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","18000","300.35","321.65","240","250.1","250.85","250.1","34415","314416.66","4681.66","1403800","183250","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17600","572","605","489.5","503.25","503.6","503.25","1283","11634.49","344.09","90400","21450","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17650","528.65","561.75","461.3","469.05","467","469.05","114","1033.75","27.7","7150","3200","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17700","506","530","420.1","433.3","434.4","433.3","1658","15052.89","379.59","125100","12150","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17750","465","465","391.95","401.15","399.1","401.15","100","908.16","20.66","11500","150","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17350","783.35","783.35","779.95","779.95","779.95","805.65","4","36.26","1.56","550","100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17400","740","770.7","642.7","654.1","658.3","654.1","831","7510.17","280.47","47150","19000","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17450","695","695","695","695","695","736.85","1","9.07",".35","2400","50","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17500","660.65","687.95","565.85","580.8","581","580.8","3370","30520.79","1033.29","346150","-7500","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17550","584.5","584.5","547.65","547.9","548.1","547.9","5","45.27","1.4","3600","50","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17150","938.25","980.65","938.25","980.65","980.65","952.95","4","36.22","1.92","700","100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17200","895","940","815","821.7","825.5","821.7","73","659.59","31.79","55150","800","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17250","839.95","870","839.95","865.8","865.8","878.5","7","63.36","2.99","250","200","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17300","806.95","853","728.05","737.5","740","737.5","132","1192.49","50.69","42450","1000","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","16900","1213","1216.85","1091","1094.6","1094.6","1094.6","356","3213.81","205.61","18300","15000","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","16950","1135.4","1135.45","1135.4","1135.45","1135.45","1111.6","4","36.17","2.27","1700","100","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17000","1098.35","1135","987.85","1006.15","1007.95","1006.15","1312","11841.21","689.21","359200","650","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17050","1030.75","1030.75","999.65","999.65","999.65","1030.95","6","54.2","3.05","4100","50","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","17100","1000","1035","900.65","916.9","909.55","916.9","36","324.95","17.15","6150","650","17844.6"
"NIFTY","20-Feb-2023","29-Mar-2023","CE","16700","1380","1380","1275","1275","1275","1323.6","27","243.35","17.9","3450","1250","17844.6"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16750","0","0","0","1287.75","1287.75","1258.05","0","0","0","1700","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16800","1210","1246","1150","1165","1165","1215.05","72","648.83","44.03","3450","-550","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16850","0","0","0","1190.4","1190.4","1172.65","0","0","0","1750","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16450","0","0","0","1549.2","1549.2","1525.8","0","0","0","150","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16500","1479.05","1535","1417","1449.75","1450.85","1449.75","980","8808.29","723.29","107600","23150","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16550","0","0","0","1456.05","1456.05","1434.8","0","0","0","250","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16600","1420","1430","1330","1340","1340","1389.95","50","449.95","34.95","3100","1400","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16650","0","0","0","1535.6","1535.6","1345.5","0","0","0","100","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16200","1790","1795","1728.2","1728.2","1728.2","1759.1","52","467.58","46.38","2350","-50","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16250","0","0","0","2293.95","0","1711.85","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16300","1680","1700","1530","1643.3","1648.85","1643.3","219","1963.04","178.19","11150","6800","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16350","0","0","0","1519.3","1519.3","1618.2","0","0","0","150","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16400","1575","1614","1512.55","1542.3","1542.3","1542.3","219","1964.8","169","7150","5750","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","15000","2954.35","3008.15","2892.6","2924.6","2936.85","2924.6","606","5441.64","896.64","524450","3250","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16000","1974.4","2023.6","1902.6","1927.2","1945.8","1927.2","415","3729.57","409.57","187000","4550","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16100","1880","1880","1850","1850","1850","1854.35","18","161.72","16.82","2100","50","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","16150","0","0","0","2382.4","0","1806.6","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","11000","6900","6900","6898","6898","6898","6904.55","2","17.9","6.9","3250","50","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","12000","0","0","0","6007.65","0","5911.65","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","13000","4989.1","4998.95","4870.05","4917.5","4917.5","4917.5","294","2635.51","724.51","552550","200","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","14000","3943.05","3988","3900","3917.95","3919.15","3917.95","123","1104.49","243.49","16250","-1150","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","22000","4.5","5.2","3.3","3.4","3.4","3.4","437","4807.83",".83","153350","-6200","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","23000","3","3.05","2.55","2.9","2.95","2.9","92","1058.13",".13","38500","1200","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","24000","0","0","0","1.55","1.55","0","0","0","0","2600","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19650","6.7","6.7","5.25","6","5.8","6","136","1336.6",".4","3900","800","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19700","6.2","7.45","5.45","5.55","5.45","5.55","558","5497.95","1.65","54250","12350","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19750","6.4","6.4","4.85","5.5","5.5","26.45","56","553.15",".15","2550","200","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","20000","5.45","5.7","5","5.4","5.5","5.4","4513","45141.9","11.9","785950","50500","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","21000","5.35","5.7","4.3","4.65","4.95","4.65","1279","13432.53","3.03","389200","5950","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19450","0","0","0","369.5","0","46.65","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19500","7.65","8.05","6.35","6.5","6.6","6.5","8678","84640.4","29.9","562900","36250","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19550","0","0","0","341.7","0","38.8","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19600","6.65","6.65","5.6","6.05","5.6","6.05","4","39.21",".01","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19200","13.55","13.55","7.1","8.05","8.05","8.05","2701","25941.45","11.85","154200","-7050","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19250","0","0","0","430.4","0","66.6","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19300","8.85","9.05","6.85","7.2","7.45","7.2","1570","15156.49","5.99","121700","8250","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19350","6","9.7","6","7.1","7.05","7.1","82","793.65",".3","3400","450","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19400","8.1","8.1","6","6.35","6.35","51.1","91","883.03",".33","14050","350","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18950","70.6","70.6","12.2","13.1","13.2","13.1","396","3754.74","2.64","1150","1150","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19000","14.85","14.9","11.1","11.9","11.85","11.9","24297","230977.02","155.52","1916500","-137100","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19050","0","0","0","498.65","0","93.25","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19100","11.55","17.7","8.65","9.6","9.4","9.6","3606","34455.52","18.22","224700","19450","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","19150","0","0","0","463.55","0","78.95","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18750","0","0","0","615.7","0","149.15","0","0","0","0","0","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18800","23.3","24.35","18.35","19.25","19.25","19.25","9243","86979.73","95.53","661150","-56650","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18850","20.25","21.5","15.35","16.5","17","16.5","418","3943.29","3.64","20500","-2050","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18900","18.2","18.2","13.6","14.55","14.65","14.55","5800","54854.4","44.4","169200","-21950","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18500","64.9","71.25","54.25","56.25","56.75","56.25","32104","297936.65","974.65","1510700","180900","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18550","54.35","60.3","45","46.45","48.8","46.45","2009","18684.01","50.53","76850","4400","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18600","47.35","49.95","37.5","38.7","39.15","38.7","14997","139789.6","317.5","622500","-37750","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18650","40.85","41.7","31.25","32.45","32.9","32.45","2781","25982.99","50.17","67550","-31500","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18700","34.2","36","26","26.9","27.25","26.9","14671","137391.74","217.89","718650","22000","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18300","121","132.55","100.95","105.25","107","105.25","10718","98680.61","610.91","504500","30150","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18350","108.75","113.85","87.25","90.4","93.55","90.4","1209","11150.52","57.94","46500","9600","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18400","99.95","99.95","73.55","76.45","75","76.45","12170","112469.9","505.9","571300","121450","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18450","78.05","83.8","63.1","65.15","65.8","65.15","2286","21168.69","80.34","68400","21350","17826.7"
"NIFTY","21-Feb-2023","29-Mar-2023","CE","18050","228.05","247.3","198.2","206.7","205","206.7","1159","10586.59","126.62","31250","3450","17826.7"
